Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDT45,OUT017,852.6260609424897
NCC54,OUT027,6224.438890361536
FDP08,OUT018,3058.8353681906465
FDU44,OUT046,2556.8228645824283
DRG39,OUT035,815.2019339588194
FDU32,OUT049,2023.7743215110509
FDY27,OUT049,2898.034314142954
NCP54,OUT013,2023.7743215110509
NCZ41,OUT049,2023.7743215110509
DRL49,OUT013,2146.347000609826
FDI05,OUT018,1228.8226309556844
FDY56,OUT045,3809.487959137899
DRC13,OUT013,2023.7743215110509
NCV29,OUT017,2932.8924671522445
FDR24,OUT049,1495.1817830103264
FDZ34,OUT018,3058.8353681906465
FDP37,OUT035,2023.7743215110509
FDX08,OUT027,4851.320041115624
FDS57,OUT045,2040.8504816662783
NCG18,OUT049,1552.4617176560732
FDK25,OUT018,2717.2823837106685
FDH53,OUT049,1308.9365160352409
DRI59,OUT018,3500.773084717477
FDA52,OUT046,2872.3506661030615
FDT20,OUT010,129.23078722085242
FDE36,OUT019,391.99218466615326
FDI24,OUT017,2858.898446267778
FDB28,OUT018,3097.1300447468993
FDV11,OUT017,2872.3506661030615
FDP01,OUT046,2515.28079793432
FDD34,OUT027,4128.246845845605
FDJ50,OUT027,1315.1502719947248
FDZ44,OUT013,1976.2171923147366
DRO59,OUT035,1125.1014346395987
DRB48,OUT045,677.9975821759086
FDR21,OUT018,2854.162885915366
NCE42,OUT010,563.1627155430696
FDO23,OUT046,1516.5182259487442
NCE30,OUT018,3429.372963160495
FDQ22,OUT035,677.9975821759086
FDY01,OUT045,1942.8149254680213
FDS08,OUT017,2872.3506661030615
FDG28,OUT018,3647.57347342947
FDQ51,OUT018,690.9890791449898
FDB05,OUT017,4010.495356112346
FDO56,OUT049,1947.3665288943644
FDE02,OUT018,1516.5182259487442
FDN45,OUT017,3778.4207797804725
FDS09,OUT013,690.9890791449898
NCA54,OUT018,3021.5798604414467
FDP09,OUT010,546.482979840449
FDC53,OUT045,1533.6039884853863
NCM55,OUT017,3058.8353681906465
FDL09,OUT018,2722.180643967625
FDA11,OUT019,249.597181502938
FDA50,OUT045,1520.6117058462871
FDC23,OUT017,2918.5718348786527
FDE22,OUT049,2548.0639226686176
FDD23,OUT046,3058.8353681906465
NCA29,OUT049,2858.898446267778
FDK38,OUT046,2492.311159907936
DRC13,OUT046,2023.7743215110509
NCP43,OUT049,2918.5718348786527
FDX28,OUT049,1533.6039884853863
FDF08,OUT049,1495.1817830103264
FDZ33,OUT046,2492.311159907936
FDD10,OUT049,2898.034314142954
FDO58,OUT017,2552.4936981275414
FDI50,OUT017,3829.7095775067214
FDO58,OUT045,2562.3287739553093
FDX08,OUT013,3021.5798604414467
NCK17,OUT010,129.23078722085242
FDF39,OUT035,4083.0946912142645
FDU45,OUT010,264.4101764244584
NCJ18,OUT018,1961.4402704508454
DRC27,OUT019,568.4417764829681
DRC25,OUT035,1434.807805724388
FDU59,OUT035,2552.4936981275414
FDU28,OUT035,3058.8353681906465
NCP30,OUT046,677.9975821759086
FDB39,OUT018,852.6260609424897
FDE41,OUT013,1443.3443597626022
DRH11,OUT010,134.51071534443375
FDA58,OUT045,3867.9887939482032
FDU50,OUT046,1942.8149254680213
FDM34,OUT013,2023.7743215110509
FDM44,OUT027,2606.537676852513
FDR39,OUT045,3058.8353681906465
FDM25,OUT045,2858.898446267778
FDQ49,OUT049,2519.8011569239757
DRH25,OUT018,777.6614367657878
FDM09,OUT027,4263.312786551591
FDL44,OUT019,382.10328495321266
NCR42,OUT018,677.9975821759086
DRL59,OUT046,815.2019339588194
FDX43,OUT013,2699.29450887073
DRK47,OUT010,568.737844279149
FDU48,OUT018,2023.7743215110509
FDY12,OUT045,690.9890791449898
NCN43,OUT018,2023.7743215110509
NCM55,OUT018,3058.8353681906465
FDQ21,OUT027,3279.428003246241
FDX13,OUT035,4010.495356112346
NCK30,OUT027,6306.271920517857
FDG20,OUT049,2858.898446267778
DRG27,OUT017,677.9975821759086
FDY14,OUT018,3829.9708161714034
FDP59,OUT035,1552.4617176560732
FDU60,OUT017,2726.9162043200377
NCC18,OUT019,415.88122925875376
DRJ39,OUT017,3691.3433877110338
FDS07,OUT049,1928.996532521162
FDM08,OUT027,5735.960370000667
FDP51,OUT045,2018.11455744026
FDU16,OUT035,1390.488564619635
FDH12,OUT013,1557.2466976841895
DRE48,OUT010,496.11431223628153
NCL42,OUT027,6279.463178148469
FDR21,OUT045,2872.3506661030615
NCW29,OUT035,2023.7743215110509
FDO11,OUT013,4010.495356112346
NCM31,OUT049,2040.8504816662783
FDV35,OUT019,368.0394591622773
FDF58,OUT017,993.5660316321819
NCE43,OUT049,2726.9162043200377
FDA02,OUT035,2445.584967013213
DRL37,OUT010,129.23078722085242
FDR24,OUT018,1507.7486750375754
FDW59,OUT049,1390.488564619635
FDS22,OUT049,677.9975821759086
FDW24,OUT017,690.9890791449898
FDU24,OUT035,1520.6117058462871
FDA21,OUT027,5174.782972797274
FDH58,OUT027,3143.0579005766317
FDW36,OUT018,1552.4617176560732
FDI45,OUT027,4624.743797076636
FDU01,OUT018,3058.8353681906465
FDF35,OUT027,2713.29193784782
FDU43,OUT019,563.1627155430696
FDE24,OUT019,351.1563719354233
FDK50,OUT049,2556.8228645824283
FDG31,OUT045,1046.7263178905885
FDC60,OUT045,1495.1817830103264
FDL36,OUT013,1495.1817830103264
FDP21,OUT013,3058.8353681906465
FDW16,OUT045,1495.1817830103264
FDX02,OUT017,3792.8399371307437
FDQ58,OUT027,4022.3516534366663
FDT51,OUT046,1673.387634838324
FDD59,OUT049,1257.482008912677
NCM42,OUT018,1562.3418881982884
FDA57,OUT018,677.9975821759086
FDZ48,OUT035,1688.1807330894471
FDE46,OUT045,2511.1447974521
NCZ30,OUT019,265.19799435762764
FDB56,OUT017,3058.8353681906465
FDA25,OUT027,2606.537676852513
FDD20,OUT013,2023.7743215110509
FDL25,OUT013,1516.5182259487442
NCO18,OUT049,2872.3506661030615
FDJ45,OUT017,677.9975821759086
FDR12,OUT035,2767.5143430533913
NCF19,OUT010,129.23078722085242
FDK25,OUT046,2638.8038733468084
NCR17,OUT046,1933.3459393451276
FDC52,OUT046,2506.7659575526955
NCA54,OUT017,3021.5798604414467
FDR45,OUT010,563.1627155430696
NCM19,OUT049,1928.996532521162
FDF39,OUT027,6241.852060765062
FDX23,OUT049,1523.9337156255306
FDD58,OUT027,2600.9847465707244
FDX28,OUT013,1548.0077298981819
NCD31,OUT013,2556.8228645824283
FDU57,OUT018,2502.030397200284
FDI27,OUT046,690.9890791449898
NCM42,OUT046,1557.2466976841895
FDD32,OUT027,2290.17009374999
FDI34,OUT013,3829.7095775067214
NCM29,OUT049,2023.7743215110509
FDG46,OUT018,1835.4767580239984
DRC01,OUT010,129.23078722085242
FDB15,OUT027,6333.823177803608
NCA17,OUT027,3882.601024874032
FDF10,OUT046,2492.311159907936
FDR26,OUT027,4865.826362384745
FDI02,OUT049,1688.1807330894471
NCM54,OUT010,266.2317243899077
FDF14,OUT013,2506.7659575526955
FDJ33,OUT010,265.19799435762764
FDM20,OUT035,3919.7207323064736
FDC03,OUT027,5437.2150582124195
NCX05,OUT046,1952.341072812055
NCM41,OUT027,2561.8521166868904
NCU29,OUT010,368.67755059125506
FDQ59,OUT017,1390.488564619635
FDH46,OUT010,256.2035137818986
FDH09,OUT013,713.7203159471213
NCD06,OUT045,690.9890791449898
FDC15,OUT035,2515.28079793432
DRD37,OUT027,1083.8663867460116
FDT28,OUT027,3871.3722598484364
FDR28,OUT027,4142.949719865947
FDT38,OUT017,1438.7859001591562
FDV34,OUT027,1941.798284614019
FDY52,OUT035,1036.417069560318
FDB34,OUT013,1434.807805724388
DRL23,OUT018,1557.2466976841895
DRB24,OUT046,2515.28079793432
FDJ50,OUT046,839.2638135655365
FDQ49,OUT035,2515.28079793432
FDP20,OUT035,2023.7743215110509
FDV19,OUT027,4108.829232026423
NCR54,OUT045,3058.8353681906465
FDO09,OUT010,593.7734217681075
FDS57,OUT018,2074.670204182761
FDN10,OUT049,1952.341072812055
FDV23,OUT049,2023.7743215110509
FDY28,OUT049,3680.765958917656
DRG51,OUT013,2552.4936981275414
FDD45,OUT019,249.597181502938
NCL18,OUT027,5446.0858186470105
NCM29,OUT013,2023.7743215110509
FDF17,OUT027,5437.2150582124195
FDE22,OUT017,2552.4936981275414
FDQ22,OUT017,677.9975821759086
FDS01,OUT013,2944.3919960888115
FDW35,OUT027,1083.8663867460116
FDJ33,OUT046,2023.7743215110509
NCF54,OUT035,2858.898446267778
FDE09,OUT013,1614.3045610465185
NCE06,OUT045,2552.4936981275414
DRH49,OUT049,1299.1633528453
FDY43,OUT045,2767.5143430533913
NCT05,OUT017,4032.0489339438604
FDZ34,OUT045,3058.8353681906465
FDL38,OUT017,1463.178195984814
FDZ31,OUT017,3058.8353681906465
FDR14,OUT035,852.6260609424897
NCN54,OUT049,1252.01104325194
NCC42,OUT027,3379.4926321722614
FDK08,OUT017,1533.6039884853863
FDP59,OUT013,1557.2466976841895
FDV22,OUT035,2528.582458943435
FDD33,OUT035,3832.729720102255
DRE60,OUT027,6109.028271436329
FDK52,OUT046,3809.487959137899
FDA02,OUT017,2492.311159907936
FDM56,OUT049,1562.3418881982884
FDE57,OUT035,2040.8504816662783
FDM32,OUT045,1483.2783752622408
NCQ30,OUT027,3158.4707747527136
FDQ27,OUT027,2606.537676852513
FDT60,OUT027,3288.960492562894
FDU43,OUT049,3909.9860309169326
NCO55,OUT035,1557.2466976841895
FDG02,OUT045,3058.8353681906465
FDJ28,OUT013,3058.8353681906465
FDP40,OUT045,1688.1807330894471
FDJ38,OUT045,3058.8353681906465
NCC54,OUT017,3915.2443669191666
NCZ41,OUT046,2023.7743215110509
FDK38,OUT019,368.67755059125506
FDU52,OUT013,2515.28079793432
FDC40,OUT046,1178.999035660597
NCR30,OUT017,1075.4799763994017
NCN18,OUT017,1688.1807330894471
FDB50,OUT035,1252.01104325194
FDG04,OUT013,3058.8353681906465
FDR26,OUT035,2872.3506661030615
NCT17,OUT018,3058.8353681906465
FDX35,OUT027,5957.685108204957
FDS12,OUT046,2023.7743215110509
NCZ29,OUT027,3371.2289062851587
FDB38,OUT010,382.10328495321266
FDP12,OUT013,677.9975821759086
FDP22,OUT046,725.4694802879649
FDS26,OUT018,3805.4469961512696
FDR52,OUT046,3058.8353681906465
DRJ13,OUT046,2552.4936981275414
FDU48,OUT027,3371.2289062851587
FDE29,OUT035,989.0386315367823
NCT29,OUT049,2023.7743215110509
DRK37,OUT018,3058.8353681906465
FDK55,OUT046,1463.178195984814
FDR07,OUT046,1523.9337156255306
FDO21,OUT027,5822.972597776658
FDK46,OUT049,4083.0946912142645
FDB12,OUT045,1552.4617176560732
FDT31,OUT027,5170.190984640228
FDJ33,OUT045,2023.7743215110509
FDC26,OUT027,2920.549858304653
NCQ02,OUT045,3058.8353681906465
FDP08,OUT010,495.4143060582676
FDB11,OUT027,5822.972597776658
FDV55,OUT013,2492.311159907936
FDW20,OUT049,2023.7743215110509
NCJ18,OUT019,265.19799435762764
FDC41,OUT018,1125.1014346395987
FDE14,OUT027,2606.537676852513
FDG35,OUT013,2858.898446267778
FDF45,OUT035,859.723732575677
FDS19,OUT027,2168.5918551647374
FDS58,OUT019,376.9876575956563
FDA26,OUT017,3740.6224918797902
FDM32,OUT049,1470.5174551485468
FDL45,OUT046,2023.7743215110509
FDZ55,OUT049,2548.0639226686176
FDY37,OUT049,2040.8504816662783
FDO46,OUT046,3058.8353681906465
FDQ60,OUT046,2012.4611046209643
FDA19,OUT018,2023.7743215110509
FDL15,OUT046,2515.28079793432
FDM10,OUT018,3429.372963160495
NCL05,OUT017,677.9975821759086
DRK49,OUT010,129.23078722085242
NCE18,OUT027,6294.825478394103
FDG40,OUT049,677.9975821759086
DRI59,OUT045,3768.1787571149703
FDK28,OUT035,4050.4457864216924
NCD06,OUT019,129.23078722085242
FDO11,OUT019,569.5517942680427
FDK27,OUT046,1996.4754066067696
FDT43,OUT027,1267.4416328347083
FDD38,OUT018,1552.4617176560732
FDA16,OUT049,3721.1574298676546
FDL14,OUT027,4022.3516534366663
NCM17,OUT049,677.9975821759086
FDD20,OUT045,2023.7743215110509
FDA40,OUT045,1474.4156134070038
FDL43,OUT045,1252.01104325194
FDV15,OUT045,1552.4617176560732
FDE52,OUT046,1495.1817830103264
NCL17,OUT010,349.68243215137613
NCJ31,OUT045,3897.902777441384
FDR60,OUT045,1252.01104325194
NCA18,OUT035,1942.8149254680213
FDS21,OUT027,1843.5220016380863
FDW09,OUT035,1252.01104325194
FDL26,OUT035,2515.28079793432
FDS47,OUT018,1495.1817830103264
FDC39,OUT046,3388.2531248732053
FDT51,OUT035,1673.387634838324
FDK40,OUT035,4096.354141622126
NCG19,OUT045,3863.0839204050158
FDZ07,OUT046,1004.2445388966163
FDF08,OUT027,2527.8265799976857
FDO04,OUT013,852.6260609424897
FDK41,OUT018,1390.488564619635
FDP15,OUT049,4050.4457864216924
NCD43,OUT018,1552.4617176560732
NCP18,OUT013,2492.311159907936
FDZ51,OUT046,1516.5182259487442
DRH13,OUT035,1557.2466976841895
FDF38,OUT045,677.9975821759086
NCI43,OUT045,690.9890791449898
FDM38,OUT027,1636.3244770168126
FDS03,OUT013,1046.7263178905885
DRJ47,OUT017,2858.898446267778
FDT50,OUT010,253.2033031352955
FDV02,OUT046,2858.898446267778
NCG18,OUT017,1552.4617176560732
FDW52,OUT046,2562.3287739553093
FDS40,OUT035,677.9975821759086
FDN31,OUT017,3058.8353681906465
FDA37,OUT045,2023.7743215110509
FDA15,OUT046,4010.495356112346
FDL39,OUT046,3021.5798604414467
FDJ53,OUT045,2023.7743215110509
FDX22,OUT013,3680.765958917656
NCZ42,OUT045,3892.4430126678444
FDD56,OUT027,4641.6123969875325
FDD40,OUT017,3058.8353681906465
FDS50,OUT013,3740.6224918797902
NCN14,OUT013,3058.8353681906465
FDT15,OUT013,3058.8353681906465
NCS18,OUT027,2613.822490214672
NCO26,OUT010,264.4101764244584
FDF58,OUT018,993.5660316321819
NCB19,OUT013,1443.3443597626022
FDH26,OUT017,2040.8504816662783
DRB24,OUT027,3971.312958093876
FDA49,OUT018,1438.7859001591562
FDB32,OUT045,1523.9337156255306
FDI36,OUT017,3062.9061574792654
NCA17,OUT010,368.67755059125506
FDH22,OUT013,2023.7743215110509
NCM26,OUT018,2510.5452375819086
FDT15,OUT027,5174.782972797274
FDB16,OUT018,1453.6031274350528
NCP54,OUT027,3288.960492562894
FDJ36,OUT013,1552.4617176560732
FDO28,OUT045,2012.4611046209643
FDU09,OUT013,849.6837498067232
FDF29,OUT017,2023.7743215110509
FDY08,OUT013,2029.3543772882008
DRJ59,OUT018,677.9975821759086
FDT23,OUT027,2175.4936562318426
FDU15,OUT018,677.9975821759086
FDT47,OUT013,1523.9337156255306
FDI53,OUT019,391.99218466615326
FDR59,OUT018,3805.4469961512696
FDD53,OUT035,677.9975821759086
FDY51,OUT017,3721.1574298676546
FDT04,OUT049,677.9975821759086
FDU51,OUT049,2872.3506661030615
FDG14,OUT035,2506.7659575526955
NCU06,OUT045,3829.7095775067214
DRG25,OUT046,3058.8353681906465
DRH49,OUT035,1390.488564619635
FDN15,OUT035,2023.7743215110509
FDL43,OUT018,1178.999035660597
NCT18,OUT049,3055.4352252705494
NCB31,OUT013,4083.0946912142645
FDK57,OUT035,1996.4754066067696
FDY04,OUT019,393.0417732478382
NCP54,OUT046,2023.7743215110509
FDF41,OUT013,3919.7207323064736
FDM01,OUT045,1552.4617176560732
FDW03,OUT045,1552.4617176560732
FDF28,OUT045,2023.7743215110509
FDY37,OUT017,2040.8504816662783
FDQ03,OUT017,3867.9887939482032
FDP51,OUT027,3143.0579005766317
FDJ40,OUT017,1673.387634838324
FDC32,OUT049,1516.5182259487442
DRI49,OUT027,2312.6695606415415
NCW54,OUT017,852.6260609424897
FDF09,OUT017,677.9975821759086
FDP45,OUT018,3732.84766104935
DRJ23,OUT018,3058.8353681906465
FDS59,OUT017,1673.387634838324
FDY08,OUT046,2023.7743215110509
FDX16,OUT049,2492.311159907936
FDY16,OUT018,3058.8353681906465
FDK32,OUT035,2511.1447974521
FDQ22,OUT013,677.9975821759086
NCC31,OUT018,2515.065596571564
FDG58,OUT049,2515.28079793432
DRF48,OUT013,3058.8353681906465
DRH36,OUT049,1070.13310870101
NCR30,OUT035,1125.1014346395987
FDB03,OUT019,563.1627155430696
FDZ28,OUT027,3371.2289062851587
FDR35,OUT017,3073.292669773359
DRD15,OUT027,6214.064536399888
FDJ33,OUT019,265.19799435762764
FDA56,OUT010,265.19799435762764
FDP56,OUT046,690.9890791449898
NCT30,OUT046,690.9890791449898
FDK15,OUT017,1548.0077298981819
FDH44,OUT018,2487.5755995555246
FDV01,OUT013,2515.28079793432
DRG03,OUT017,2511.1447974521
FDG50,OUT027,2535.693851311349
FDR16,OUT010,557.2142820104606
FDZ60,OUT046,1557.2466976841895
DRG03,OUT045,2515.28079793432
FDS56,OUT018,3829.9708161714034
FDU33,OUT045,690.9890791449898
DRD27,OUT035,1533.6039884853863
FDW22,OUT046,3778.4207797804725
DRA24,OUT045,2556.8228645824283
FDF38,OUT049,677.9975821759086
FDX48,OUT013,2515.28079793432
FDS58,OUT018,2547.7581377751294
FDC32,OUT046,1516.5182259487442
NCQ29,OUT045,4083.0946912142645
DRK39,OUT018,1390.488564619635
NCS38,OUT017,1938.7022750895962
DRO47,OUT013,1688.1807330894471
DRG27,OUT027,1083.8663867460116
FDC57,OUT027,5480.662387002464
FDS55,OUT046,2492.311159907936
NCJ06,OUT018,2018.11455744026
FDO01,OUT019,266.2317243899077
NCM55,OUT045,3058.8353681906465
FDC52,OUT049,2511.1447974521
FDQ15,OUT045,1273.1152296581245
NCT30,OUT027,1260.9721485471878
NCR42,OUT027,1083.8663867460116
FDD28,OUT035,859.723732575677
FDQ34,OUT049,1552.4617176560732
FDZ12,OUT027,3392.390815710574
DRE13,OUT019,205.12667383415084
NCN07,OUT019,267.25713444734237
FDM28,OUT035,3021.5798604414467
FDI10,OUT017,2858.898446267778
FDQ25,OUT013,2772.9426052228837
FDA38,OUT010,563.1627155430696
DRI13,OUT049,3691.3433877110338
FDY20,OUT027,2535.693851311349
NCZ53,OUT035,3058.8353681906465
NCM31,OUT013,2445.584967013213
DRB01,OUT017,3058.8353681906465
DRF37,OUT046,4083.0946912142645
NCF42,OUT049,2872.3506661030615
FDF16,OUT018,2487.5755995555246
FDB41,OUT013,690.9890791449898
FDR34,OUT013,3813.957532467533
FDR15,OUT018,2510.5452375819086
NCV42,OUT019,264.4101764244584
FDW51,OUT035,3680.765958917656
FDU36,OUT017,1523.9337156255306
FDX60,OUT049,1317.5715010482243
FDY03,OUT035,1901.2952685245903
FDW55,OUT045,3930.5161933453915
FDT01,OUT010,546.482979840449
FDG58,OUT013,2515.28079793432
FDK21,OUT017,4010.495356112346
NCS41,OUT019,460.5844405770576
FDS10,OUT045,3033.407265117779
NCT53,OUT046,2562.3287739553093
FDJ28,OUT018,3058.8353681906465
FDX44,OUT045,1463.178195984814
FDT20,OUT018,677.9975821759086
FDO44,OUT017,1614.3045610465185
NCX17,OUT049,3863.0839204050158
FDY01,OUT017,1947.3665288943644
FDJ12,OUT027,5536.948158143039
DRK35,OUT018,677.9975821759086
FDD47,OUT019,396.5406097257071
NCM53,OUT035,1557.2466976841895
FDO45,OUT013,1458.481203602125
NCM42,OUT010,262.0618295273089
FDE04,OUT046,2944.3919960888115
NCI30,OUT027,6306.175530959037
FDZ19,OUT013,2858.898446267778
FDW57,OUT013,2872.3506661030615
FDA25,OUT013,1552.4617176560732
FDT22,OUT046,888.6654821442612
FDP51,OUT013,1976.2171923147366
FDD48,OUT027,3143.0579005766317
FDY39,OUT035,3058.8353681906465
FDO48,OUT010,569.6239546792921
FDD23,OUT027,5174.782972797274
DRN35,OUT027,1083.8663867460116
FDT01,OUT035,3680.765958917656
FDC20,OUT010,134.51071534443375
DRJ35,OUT035,1004.2445388966163
FDB32,OUT046,1516.5182259487442
FDL24,OUT046,2858.898446267778
NCV42,OUT035,1800.0486784685431
FDZ46,OUT046,1562.3418881982884
FDC15,OUT013,2515.28079793432
FDD08,OUT019,129.23078722085242
FDY50,OUT049,1483.2783752622408
FDD36,OUT013,1996.4754066067696
FDG57,OUT027,1267.4416328347083
FDL21,OUT018,677.9975821759086
FDN16,OUT027,2606.537676852513
FDJ09,OUT027,1083.8663867460116
FDS01,OUT010,415.57172994476207
FDV33,OUT017,4083.0946912142645
DRE12,OUT017,1938.7022750895962
FDR07,OUT013,1523.9337156255306
FDP48,OUT010,455.1070816625904
NCB55,OUT035,859.723732575677
FDQ08,OUT013,954.0934902194065
FDR34,OUT035,3829.7095775067214
FDO33,OUT046,1693.444196830097
FDP13,OUT045,677.9975821759086
FDX12,OUT049,3915.2443669191666
NCT06,OUT049,2609.280847454333
FDR16,OUT019,558.4994558903905
FDE36,OUT046,2562.3287739553093
FDZ36,OUT049,3058.8353681906465
FDV13,OUT045,1474.4156134070038
NCZ17,OUT035,677.9975821759086
FDU56,OUT045,3058.8353681906465
FDM09,OUT035,2836.3409402648645
FDV02,OUT017,2858.898446267778
FDS34,OUT018,1835.4767580239984
FDA11,OUT049,1523.9337156255306
FDP09,OUT017,3680.765958917656
FDB29,OUT027,3111.8779273657246
FDT19,OUT017,2858.898446267778
DRH15,OUT017,677.9975821759086
FDY38,OUT046,3832.729720102255
FDF14,OUT027,3891.062047036206
FDN48,OUT010,249.597181502938
FDQ12,OUT013,3829.7095775067214
NCJ43,OUT045,2858.898446267778
FDE17,OUT019,367.00720015916136
FDB05,OUT035,4010.495356112346
FDH10,OUT045,3058.8353681906465
NCR06,OUT017,677.9975821759086
FDU32,OUT018,2023.7743215110509
FDD56,OUT049,2858.898446267778
FDO36,OUT018,3021.5798604414467
FDH16,OUT010,244.1180085598684
FDX10,OUT018,677.9975821759086
FDZ37,OUT017,1474.4156134070038
FDU31,OUT010,549.5882838086214
DRC49,OUT049,2040.8504816662783
FDL15,OUT045,2511.1447974521
FDN32,OUT019,503.44476453736604
DRH59,OUT027,1908.5726591947105
NCU29,OUT049,2492.311159907936
FDR37,OUT019,455.1070816625904
FDS14,OUT018,2521.257780488331
FDU02,OUT027,6109.028271436329
FDJ08,OUT035,3058.8353681906465
NCZ06,OUT045,4026.2042004791915
FDO31,OUT049,1337.7864509072515
FDH31,OUT018,1548.0077298981819
FDS58,OUT017,2552.4936981275414
NCA53,OUT027,1267.4416328347083
FDF50,OUT046,3062.9061574792654
NCW42,OUT049,3778.4207797804725
NCQ17,OUT045,2519.8011569239757
FDK51,OUT018,3829.9708161714034
NCW41,OUT010,370.9455634724316
NCR29,OUT017,849.6837498067232
FDB08,OUT019,374.53867895205536
FDA40,OUT027,2438.8614259164183
FDL14,OUT018,2523.8468985910235
FDB47,OUT046,3590.051956267878
FDO03,OUT035,3813.957532467533
DRK13,OUT019,498.52125040373227
FDX13,OUT010,569.5517942680427
FDF52,OUT046,3058.8353681906465
FDT11,OUT013,3058.8353681906465
FDB08,OUT013,2552.4936981275414
FDQ28,OUT018,2510.5452375819086
FDD29,OUT045,4010.495356112346
NCQ29,OUT027,6333.823177803608
NCO02,OUT013,1046.7263178905885
FDR56,OUT010,496.11431223628153
NCM54,OUT049,2023.7743215110509
FDP51,OUT035,1952.341072812055
FDT38,OUT013,1420.485822592522
FDZ20,OUT018,3742.9776834342756
FDJ53,OUT013,2018.11455744026
FDX13,OUT049,4010.495356112346
FDP58,OUT035,3740.6224918797902
NCK31,OUT019,129.23078722085242
FDA35,OUT018,2023.7743215110509
FDV37,OUT018,3073.292669773359
NCO07,OUT027,5536.948158143039
FDA20,OUT045,3058.8353681906465
FDZ59,OUT035,2699.29450887073
NCY17,OUT017,677.9975821759086
FDQ28,OUT035,2515.28079793432
FDV35,OUT017,2515.28079793432
FDQ36,OUT013,677.9975821759086
FDD34,OUT018,2552.087304230017
FDK51,OUT045,4117.20996187406
FDV31,OUT035,2858.898446267778
FDR04,OUT035,1523.9337156255306
FDR14,OUT049,852.6260609424897
DRC36,OUT010,414.63899721825356
FDE39,OUT019,265.19799435762764
FDP57,OUT049,1552.4617176560732
FDE57,OUT046,2040.8504816662783
NCN18,OUT046,1688.1807330894471
NCQ05,OUT018,2497.5523124217016
FDW47,OUT035,2018.11455744026
FDV46,OUT035,2023.7743215110509
NCP29,OUT045,1042.1481193857649
FDE09,OUT018,1669.3625708158659
NCU06,OUT027,6214.064536399888
FDT19,OUT010,413.3555311650127
DRF15,OUT017,2511.1447974521
DRI51,OUT013,2767.5143430533913
NCX54,OUT013,1552.4617176560732
DRE01,OUT013,3915.2443669191666
NCB07,OUT045,3058.8353681906465
FDU50,OUT035,1933.3459393451276
FDG40,OUT035,677.9975821759086
FDW10,OUT018,2854.162885915366
FDX51,OUT013,3058.8353681906465
NCP17,OUT045,1046.7263178905885
FDP21,OUT035,3058.8353681906465
FDL04,OUT045,1557.2466976841895
FDV23,OUT013,2023.7743215110509
FDF24,OUT046,1337.7864509072515
FDH56,OUT027,3111.8779273657246
FDB51,OUT049,993.5660316321819
FDI58,OUT027,2575.904461170263
FDR20,OUT013,690.9890791449898
FDC51,OUT018,2023.7743215110509
FDB16,OUT027,2443.4766167711805
FDE40,OUT049,989.0386315367823
NCM17,OUT035,677.9975821759086
FDU56,OUT035,3058.8353681906465
FDS32,OUT019,271.35777124027413
FDX02,OUT049,3792.8399371307437
FDT39,OUT027,3940.8956842666817
FDE35,OUT017,859.723732575677
NCI42,OUT019,556.3825958032445
DRL23,OUT046,1557.2466976841895
FDA10,OUT046,2023.7743215110509
FDA11,OUT013,1523.9337156255306
NCM06,OUT046,2515.28079793432
NCT05,OUT035,4063.5658339953607
NCQ02,OUT010,494.28165076877104
NCY06,OUT049,2023.7743215110509
FDY56,OUT035,3792.8399371307437
FDL02,OUT035,1552.4617176560732
NCI06,OUT035,2888.5691004895652
FDQ14,OUT045,2502.287872774113
FDQ12,OUT017,3813.957532467533
FDP36,OUT046,690.9890791449898
FDK21,OUT027,6294.825478394103
FDO40,OUT045,2492.311159907936
NCK54,OUT019,264.4101764244584
FDY09,OUT018,2867.615105750649
NCW30,OUT049,4083.0946912142645
NCC55,OUT027,1083.8663867460116
FDE58,OUT018,1952.341072812055
FDR39,OUT013,3058.8353681906465
FDU28,OUT049,3058.8353681906465
FDH08,OUT017,3813.957532467533
FDG35,OUT045,2858.898446267778
FDG22,OUT049,677.9975821759086
FDC34,OUT035,2525.9933408407423
FDP15,OUT018,3765.6974129267187
FDK34,OUT010,563.1627155430696
FDU45,OUT035,1942.8149254680213
FDQ04,OUT027,1083.8663867460116
FDX22,OUT018,3425.4851387829067
FDB45,OUT017,1552.4617176560732
NCH43,OUT027,5543.634257766696
DRE60,OUT046,3792.8399371307437
FDD17,OUT027,6224.438890361536
NCM54,OUT017,2023.7743215110509
NCH55,OUT013,2023.7743215110509
NCT06,OUT017,2562.3287739553093
FDA48,OUT027,5661.937868532304
FDY58,OUT027,6146.548671104884
FDO25,OUT045,3680.765958917656
FDN50,OUT045,1520.6117058462871
FDH35,OUT035,2562.3287739553093
FDK09,OUT045,3813.957532467533
FDO16,OUT013,1390.488564619635
FDW11,OUT045,1046.7263178905885
FDU47,OUT027,3379.4926321722614
NCQ42,OUT010,266.2317243899077
FDK55,OUT027,2535.693851311349
FDN08,OUT049,1947.3665288943644
FDT57,OUT045,3867.9887939482032
FDJ12,OUT018,3376.090303014889
DRL59,OUT017,732.7414354032796
NCN53,OUT046,677.9975821759086
FDO51,OUT010,129.23078722085242
FDK56,OUT017,3058.8353681906465
FDY12,OUT035,777.6614367657878
FDU15,OUT035,677.9975821759086
FDQ19,OUT046,3915.2443669191666
