Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDU32,OUT049,2007.9755727915244
FDY27,OUT049,2925.524781924802
NCP54,OUT013,2007.9755727915244
NCZ41,OUT049,2013.3435327877937
DRL49,OUT013,2189.3951209983484
FDI05,OUT018,1229.506618142085
FDY56,OUT045,3813.789205234946
DRC13,OUT013,2007.9755727915244
NCV29,OUT017,2971.356984631481
FDR24,OUT049,1477.4145917671842
FDZ34,OUT018,3063.199463813359
FDP37,OUT035,2013.3435327877937
FDX08,OUT027,5017.234039417033
FDS57,OUT045,2052.1415344370353
NCG18,OUT049,1594.654217201318
FDK25,OUT018,2726.768587329571
FDH53,OUT049,1303.2746837686093
DRI59,OUT018,3505.180548907102
FDA52,OUT046,2878.763672168005
FDT20,OUT010,128.5833874707634
FDE36,OUT019,399.9713938847124
FDI24,OUT017,2818.3307128401893
FDB28,OUT018,3104.636817426001
FDV11,OUT017,2878.763672168005
FDP01,OUT046,2491.611055563745
FDD34,OUT027,4063.7071806120425
FDJ50,OUT027,1342.0388746319504
FDZ44,OUT013,1951.74495693199
DRO59,OUT035,1139.6767555359029
DRB48,OUT045,680.4347875651496
FDR21,OUT018,2818.3307128401893
NCE42,OUT010,564.3259490664121
FDO23,OUT046,1505.483945786346
NCE30,OUT018,3459.2981367009593
FDQ22,OUT035,680.4347875651496
FDY01,OUT045,1928.7852263641485
FDS08,OUT017,2883.351493797282
FDG28,OUT018,3614.11552162338
FDQ51,OUT018,693.7162563560893
FDB05,OUT017,4023.7274620401085
FDO56,OUT049,1928.7852263641485
FDE02,OUT018,1505.483945786346
FDN45,OUT017,3781.3922094203613
FDS09,OUT013,693.7162563560893
NCA54,OUT018,3049.2877002062037
FDP09,OUT010,548.2605779169835
FDC53,OUT045,1522.9473114441703
NCM55,OUT017,3063.199463813359
FDL09,OUT018,2726.768587329571
FDA11,OUT019,239.86362591412293
FDA50,OUT045,1519.2326751523467
FDC23,OUT017,2955.832123542619
FDE22,OUT049,2550.412506021452
FDD23,OUT046,3063.199463813359
NCA29,OUT049,2818.3307128401893
FDK38,OUT046,2487.637368647977
DRC13,OUT046,2007.9755727915244
NCP43,OUT049,2960.657688092899
FDX28,OUT049,1522.9473114441703
FDF08,OUT049,1481.8083585228044
FDZ33,OUT046,2487.637368647977
FDD10,OUT049,2925.524781924802
FDO58,OUT017,2568.203460967634
FDI50,OUT017,3831.925472495963
FDO58,OUT045,2568.203460967634
FDX08,OUT013,3049.2877002062037
NCK17,OUT010,128.5833874707634
FDF39,OUT035,4064.377674846839
FDU45,OUT010,261.99007935805986
NCJ18,OUT018,1933.0368834185892
DRC27,OUT019,568.2157362647882
DRC25,OUT035,1416.4461338353246
FDU59,OUT035,2559.809255296654
FDU28,OUT035,3063.199463813359
NCP30,OUT046,680.4347875651496
FDB39,OUT018,825.7441633646838
FDE41,OUT013,1424.9312685409125
DRH11,OUT010,142.10724067094844
FDA58,OUT045,3861.860956089321
FDU50,OUT046,1928.7852263641485
FDM34,OUT013,2018.7274757382775
FDM44,OUT027,2629.008370984396
FDR39,OUT045,3063.199463813359
FDM25,OUT045,2818.3307128401893
FDQ49,OUT049,2499.5703758926306
DRH25,OUT018,763.8391501321888
FDM09,OUT027,4284.367435123811
FDL44,OUT019,387.7351052483334
NCR42,OUT018,680.4347875651496
DRL59,OUT046,778.37501267685
FDX43,OUT013,2670.0488357530066
DRK47,OUT010,571.3583530016214
FDU48,OUT018,2018.7274757382775
FDY12,OUT045,696.5662184820424
NCN43,OUT018,2007.9755727915244
NCM55,OUT018,3063.199463813359
FDQ21,OUT027,3256.7221736428055
FDX13,OUT035,4010.3718336932156
NCK30,OUT027,6249.878971381259
FDG20,OUT049,2818.3307128401893
DRG27,OUT017,680.4347875651496
FDY14,OUT018,3818.999024456502
FDP59,OUT035,1594.654217201318
FDU60,OUT017,2726.768587329571
NCC18,OUT019,421.0293191192912
DRJ39,OUT017,3723.492436079412
FDS07,OUT049,1913.6226669260163
FDM08,OUT027,5748.1164867645075
FDP51,OUT045,2007.9755727915244
FDU16,OUT035,1379.9234433628503
FDH12,OUT013,1599.444802303061
DRE48,OUT010,486.9509792299027
NCL42,OUT027,6210.329124659158
FDR21,OUT045,2883.351493797282
NCW29,OUT035,2018.7274757382775
FDO11,OUT013,4011.1568943622538
NCM31,OUT049,2052.1415344370353
FDV35,OUT019,363.2008358599851
FDF58,OUT017,984.1703563750721
NCE43,OUT049,2726.768587329571
FDA02,OUT035,2481.7564379359355
DRL37,OUT010,128.5833874707634
FDR24,OUT018,1498.2040560041887
FDW59,OUT049,1379.9234433628503
FDS22,OUT049,680.4347875651496
FDW24,OUT017,693.7162563560893
FDU24,OUT035,1519.2326751523467
FDA21,OUT027,5187.7505073813645
FDH58,OUT027,3032.030355820837
FDW36,OUT018,1594.654217201318
FDI45,OUT027,4622.925139483066
FDU01,OUT018,3063.199463813359
FDF35,OUT027,2753.37232919575
FDU43,OUT019,567.486934013547
FDE24,OUT019,349.581101131213
FDK50,OUT049,2568.203460967634
FDG31,OUT045,1049.6499372600347
FDC60,OUT045,1481.8083585228044
FDL36,OUT013,1481.8083585228044
FDP21,OUT013,3063.199463813359
FDW16,OUT045,1481.8083585228044
FDX02,OUT017,3804.620172312022
FDQ58,OUT027,3904.8650330666587
FDT51,OUT046,1706.6064539639951
FDD59,OUT049,1278.1171704805133
NCM42,OUT018,1618.7849704005184
FDA57,OUT018,680.4347875651496
FDZ48,OUT035,1730.5871495289948
FDE46,OUT045,2491.611055563745
NCZ30,OUT019,266.9196236345759
FDB56,OUT017,3063.199463813359
FDA25,OUT027,2629.008370984396
FDD20,OUT013,2007.9755727915244
FDL25,OUT013,1505.483945786346
NCO18,OUT049,2878.763672168005
FDJ45,OUT017,680.4347875651496
FDR12,OUT035,2736.503789653704
NCF19,OUT010,128.5833874707634
FDK25,OUT046,2642.2493797771126
NCR17,OUT046,1913.6226669260163
FDC52,OUT046,2487.637368647977
NCA54,OUT017,3049.2877002062037
FDR45,OUT010,564.3259490664121
NCM19,OUT049,1913.6226669260163
FDF39,OUT027,6193.933708766454
FDX23,OUT049,1519.2326751523467
FDD58,OUT027,2610.5193076460323
FDX28,OUT013,1561.0207460907704
NCD31,OUT013,2568.203460967634
FDU57,OUT018,2487.637368647977
FDI27,OUT046,690.9090346633725
NCM42,OUT046,1599.444802303061
FDD32,OUT027,2311.7896494038137
FDI34,OUT013,3819.354904818109
NCM29,OUT049,2018.7274757382775
FDG46,OUT018,1847.940813605926
DRC01,OUT010,128.5833874707634
FDB15,OUT027,6284.890708007285
NCA17,OUT027,3824.0104027313537
FDF10,OUT046,2487.637368647977
FDR26,OUT027,4972.406771920377
FDI02,OUT049,1730.5871495289948
NCM54,OUT010,266.52615286461446
FDF14,OUT013,2487.637368647977
FDJ33,OUT010,265.98917915471384
FDM20,OUT035,3882.149555179686
FDC03,OUT027,5486.619086934732
NCX05,OUT046,1928.7852263641485
NCM41,OUT027,2580.3866015817134
NCU29,OUT010,361.64786408386396
FDQ59,OUT017,1379.9234433628503
FDH46,OUT010,252.96556982562353
FDH09,OUT013,710.2519424757703
NCD06,OUT045,693.7162563560893
FDC15,OUT035,2496.437873245282
DRD37,OUT027,1071.1344527304818
FDT28,OUT027,3824.0104027313537
FDR28,OUT027,4133.950684866911
FDT38,OUT017,1421.3589431812582
FDV34,OUT027,1954.3496740615474
FDY52,OUT035,1029.4813127246111
FDB34,OUT013,1421.3589431812582
DRL23,OUT018,1599.444802303061
DRB24,OUT046,2491.611055563745
FDJ50,OUT046,822.0794942280382
FDQ49,OUT035,2491.611055563745
FDP20,OUT035,2007.9755727915244
FDV19,OUT027,4083.1308149424026
NCR54,OUT045,3063.199463813359
FDO09,OUT010,594.6992135550162
FDS57,OUT018,2079.6621120613077
FDN10,OUT049,1928.7852263641485
FDV23,OUT049,2007.9755727915244
FDY28,OUT049,3696.1565842465043
DRG51,OUT013,2568.203460967634
FDD45,OUT019,239.86362591412293
NCL18,OUT027,5474.018105761706
NCM29,OUT013,2018.7274757382775
FDF17,OUT027,5486.619086934732
FDE22,OUT017,2559.809255296654
FDQ22,OUT017,680.4347875651496
FDS01,OUT013,2986.3774575476273
FDW35,OUT027,1071.1344527304818
FDJ33,OUT046,2007.9755727915244
NCF54,OUT035,2818.3307128401893
FDE09,OUT013,1651.8698636674933
NCE06,OUT045,2559.809255296654
DRH49,OUT049,1294.7156581173338
FDY43,OUT045,2736.503789653704
NCT05,OUT017,4042.935215364946
FDZ34,OUT045,3063.199463813359
FDL38,OUT017,1424.9312685409125
FDZ31,OUT017,3063.199463813359
FDR14,OUT035,829.3606653631692
NCN54,OUT049,1278.1171704805133
NCC42,OUT027,3415.9728605172
FDK08,OUT017,1522.9473114441703
FDP59,OUT013,1599.444802303061
FDV22,OUT035,2530.390420869719
FDD33,OUT035,3824.01878721231
DRE60,OUT027,6060.737001794687
FDK52,OUT046,3810.1704921893693
FDA02,OUT017,2487.637368647977
FDM56,OUT049,1618.7849704005184
FDE57,OUT035,2052.1415344370353
FDM32,OUT045,1467.7469899630253
NCQ30,OUT027,3080.1937946853636
FDQ27,OUT027,2629.008370984396
FDT60,OUT027,3256.7221736428055
FDU43,OUT049,3873.0129139357455
NCO55,OUT035,1599.444802303061
FDG02,OUT045,3063.199463813359
FDJ28,OUT013,3063.199463813359
FDP40,OUT045,1730.5871495289948
FDJ38,OUT045,3063.199463813359
NCC54,OUT017,3889.987255328215
NCZ41,OUT046,2007.9755727915244
FDK38,OUT019,361.64786408386396
FDU52,OUT013,2496.437873245282
FDC40,OUT046,1171.0614275559117
NCR30,OUT017,1088.7074955979754
NCN18,OUT017,1730.5871495289948
FDB50,OUT035,1278.1171704805133
FDG04,OUT013,3063.199463813359
FDR26,OUT035,2878.763672168005
NCT17,OUT018,3063.199463813359
FDX35,OUT027,5947.4224370065
FDS12,OUT046,2013.3435327877937
NCZ29,OUT027,3367.0535629588353
FDB38,OUT010,388.778905539018
FDP12,OUT013,680.4347875651496
FDP22,OUT046,736.6109580202336
FDS26,OUT018,3796.3436412905326
FDR52,OUT046,3063.199463813359
DRJ13,OUT046,2559.809255296654
FDU48,OUT027,3393.24117969122
FDE29,OUT035,967.0516704828093
NCT29,OUT049,2007.9755727915244
DRK37,OUT018,3063.199463813359
FDK55,OUT046,1434.008733764634
FDR07,OUT046,1519.2326751523467
FDO21,OUT027,5818.584698763533
FDK46,OUT049,4060.7589618012626
FDB12,OUT045,1599.444802303061
FDT31,OUT027,5171.01529118909
FDJ33,OUT045,2007.9755727915244
FDC26,OUT027,2953.0989408290184
NCQ02,OUT045,3063.199463813359
FDP08,OUT010,504.22065172409185
FDB11,OUT027,5818.584698763533
FDV55,OUT013,2487.637368647977
FDW20,OUT049,2007.9755727915244
NCJ18,OUT019,266.9196236345759
FDC41,OUT018,1139.6767555359029
FDE14,OUT027,2629.008370984396
FDG35,OUT013,2818.3307128401893
FDF45,OUT035,841.9637174869354
FDS19,OUT027,2198.4149062155693
FDS58,OUT019,385.20362923090863
FDA26,OUT017,3749.2771227094872
FDM32,OUT049,1437.6377709018898
FDL45,OUT046,2013.3435327877937
FDZ55,OUT049,2559.809255296654
FDY37,OUT049,2052.1415344370353
FDO46,OUT046,3063.199463813359
FDQ60,OUT046,2003.67624559735
FDA19,OUT018,2018.7274757382775
FDL15,OUT046,2491.611055563745
FDM10,OUT018,3459.2981367009593
NCL05,OUT017,680.4347875651496
DRK49,OUT010,128.5833874707634
NCE18,OUT027,6238.3216823246075
FDG40,OUT049,680.4347875651496
DRI59,OUT045,3768.0365810734684
FDK28,OUT035,4047.954253283685
NCD06,OUT019,128.5833874707634
FDO11,OUT019,573.2837848220358
FDK27,OUT046,1998.5142507774187
FDT43,OUT027,1323.9896935333993
FDD38,OUT018,1589.9027422343615
FDA16,OUT049,3721.894679506731
FDL14,OUT027,3958.326773556534
NCM17,OUT049,680.4347875651496
FDD20,OUT045,2007.9755727915244
FDA40,OUT045,1449.8510725490944
FDL43,OUT045,1278.1171704805133
FDV15,OUT045,1594.654217201318
FDE52,OUT046,1481.8083585228044
NCL17,OUT010,348.37397134800324
NCJ31,OUT045,3871.4186101772007
FDR60,OUT045,1278.1171704805133
NCA18,OUT035,1928.7852263641485
FDS21,OUT027,1857.1549976580502
FDW09,OUT035,1278.1171704805133
FDL26,OUT035,2491.611055563745
FDS47,OUT018,1481.8083585228044
FDC39,OUT046,3400.8866377648
FDT51,OUT035,1706.6064539639951
FDK40,OUT035,4064.377674846839
NCG19,OUT045,3861.860956089321
FDZ07,OUT046,994.7993289096017
FDF08,OUT027,2538.3003350279796
FDO04,OUT013,825.7441633646838
FDK41,OUT018,1379.9234433628503
FDP15,OUT049,4038.305979940884
NCD43,OUT018,1599.444802303061
NCP18,OUT013,2487.637368647977
FDZ51,OUT046,1505.483945786346
DRH13,OUT035,1613.7426823244157
FDF38,OUT045,680.4347875651496
NCI43,OUT045,693.7162563560893
FDM38,OUT027,1632.488703084671
FDS03,OUT013,1053.9528146441558
DRJ47,OUT017,2818.3307128401893
FDT50,OUT010,241.86383310087732
FDV02,OUT046,2818.3307128401893
NCG18,OUT017,1594.654217201318
FDW52,OUT046,2568.203460967634
FDS40,OUT035,680.4347875651496
FDN31,OUT017,3063.199463813359
FDA37,OUT045,2007.9755727915244
FDA15,OUT046,4006.753120647639
FDL39,OUT046,3049.2877002062037
FDJ53,OUT045,2007.9755727915244
FDX22,OUT013,3696.1565842465043
NCZ42,OUT045,3871.4186101772007
FDD56,OUT027,4747.445887266483
FDD40,OUT017,3063.199463813359
FDS50,OUT013,3739.3807065191436
NCN14,OUT013,3063.199463813359
FDT15,OUT013,3063.199463813359
NCS18,OUT027,2652.0187433377387
NCO26,OUT010,262.9223421493727
FDF58,OUT018,984.1703563750721
NCB19,OUT013,1424.9312685409125
FDH26,OUT017,2052.1415344370353
DRB24,OUT027,3888.196458218649
FDA49,OUT018,1421.3589431812582
FDB32,OUT045,1519.2326751523467
FDI36,OUT017,3063.199463813359
NCA17,OUT010,361.64786408386396
FDH22,OUT013,2007.9755727915244
NCM26,OUT018,2491.611055563745
FDT15,OUT027,5187.7505073813645
FDB16,OUT018,1424.9312685409125
NCP54,OUT027,3256.7221736428055
FDJ36,OUT013,1594.654217201318
FDO28,OUT045,2003.67624559735
FDU09,OUT013,825.7441633646838
FDF29,OUT017,2013.3435327877937
FDY08,OUT013,2034.5587613994057
DRJ59,OUT018,680.4347875651496
FDT23,OUT027,2206.966499060591
FDU15,OUT018,680.4347875651496
FDT47,OUT013,1519.2326751523467
FDI53,OUT019,402.13715415111744
FDR59,OUT018,3796.3436412905326
FDD53,OUT035,680.4347875651496
FDY51,OUT017,3738.8690208991993
FDT04,OUT049,680.4347875651496
FDU51,OUT049,2878.763672168005
FDG14,OUT035,2487.637368647977
NCU06,OUT045,3824.01878721231
DRG25,OUT046,3063.199463813359
DRH49,OUT035,1379.9234433628503
FDN15,OUT035,2028.3076967295283
FDL43,OUT018,1171.0614275559117
NCT18,OUT049,3063.199463813359
NCB31,OUT013,4065.162735515877
FDK57,OUT035,1982.8832035734058
FDY04,OUT019,403.2239278847394
NCP54,OUT046,2007.9755727915244
FDF41,OUT013,3882.9346158487247
FDM01,OUT045,1594.654217201318
FDW03,OUT045,1599.444802303061
FDF28,OUT045,2007.9755727915244
FDY37,OUT017,2052.1415344370353
FDQ03,OUT017,3880.210160376266
FDP51,OUT027,3060.5877520871754
FDJ40,OUT017,1706.6064539639951
FDC32,OUT049,1505.483945786346
DRI49,OUT027,2333.8039002518867
NCW54,OUT017,825.7441633646838
FDF09,OUT017,680.4347875651496
FDP45,OUT018,3742.337800136909
DRJ23,OUT018,3063.199463813359
FDS59,OUT017,1706.6064539639951
FDY08,OUT046,2028.3076967295283
FDX16,OUT049,2487.637368647977
FDY16,OUT018,3063.199463813359
FDK32,OUT035,2491.611055563745
FDQ22,OUT013,680.4347875651496
NCC31,OUT018,2499.5703758926306
FDG58,OUT049,2491.611055563745
DRF48,OUT013,3063.199463813359
DRH36,OUT049,1083.563267849071
NCR30,OUT035,1139.6767555359029
FDB03,OUT019,565.7076617815721
FDZ28,OUT027,3374.2592784055137
FDR35,OUT017,3067.6084157780815
DRD15,OUT027,6160.1923444991535
FDJ33,OUT019,266.9196236345759
FDA56,OUT010,265.98917915471384
FDP56,OUT046,693.7162563560893
NCT30,OUT046,693.7162563560893
FDK15,OUT017,1545.5983629864838
FDH44,OUT018,2487.637368647977
FDV01,OUT013,2496.437873245282
DRG03,OUT017,2491.611055563745
FDG50,OUT027,2549.7436289219463
FDR16,OUT010,562.6959847377206
FDZ60,OUT046,1599.444802303061
DRG03,OUT045,2491.611055563745
FDS56,OUT018,3804.4197541917674
FDU33,OUT045,688.0883033590038
DRD27,OUT035,1522.9473114441703
FDW22,OUT046,3764.417868027892
DRA24,OUT045,2568.203460967634
FDF38,OUT049,680.4347875651496
FDX48,OUT013,2491.611055563745
FDS58,OUT018,2559.809255296654
FDC32,OUT046,1505.483945786346
NCQ29,OUT045,4064.377674846839
DRK39,OUT018,1379.9234433628503
NCS38,OUT017,1918.526756124541
DRO47,OUT013,1730.5871495289948
DRG27,OUT027,1071.1344527304818
FDC57,OUT027,5550.676761733616
FDS55,OUT046,2487.637368647977
NCJ06,OUT018,2003.67624559735
FDO01,OUT019,267.4565973444765
NCM55,OUT045,3063.199463813359
FDC52,OUT049,2487.637368647977
FDQ15,OUT045,1294.7156581173338
NCT30,OUT027,1309.2347562255554
NCR42,OUT027,1071.1344527304818
FDD28,OUT035,841.9637174869354
FDQ34,OUT049,1599.444802303061
FDZ12,OUT027,3427.0411234714134
DRE13,OUT019,201.1449243125153
NCN07,OUT019,269.0360862597988
FDM28,OUT035,3049.2877002062037
FDI10,OUT017,2818.3307128401893
FDQ25,OUT013,2740.704201122316
FDA38,OUT010,564.3259490664121
DRI13,OUT049,3706.5180946869427
FDY20,OUT027,2549.7436289219463
NCZ53,OUT035,3063.199463813359
NCM31,OUT013,2481.7564379359355
DRB01,OUT017,3063.199463813359
DRF37,OUT046,4060.7589618012626
NCF42,OUT049,2878.763672168005
FDF16,OUT018,2487.637368647977
FDB41,OUT013,693.7162563560893
FDR34,OUT013,3814.5742659039843
FDR15,OUT018,2496.437873245282
NCV42,OUT019,262.92052383792196
FDW51,OUT035,3699.7752972920807
FDU36,OUT017,1519.2326751523467
FDX60,OUT049,1323.5105966302801
FDY03,OUT035,1908.691801291553
FDW55,OUT045,3882.149555179686
FDT01,OUT010,554.1919192431344
FDG58,OUT013,2496.437873245282
FDK21,OUT017,4023.7274620401085
NCS41,OUT019,458.7419583057857
FDS10,OUT045,3058.6276489859115
NCT53,OUT046,2568.203460967634
FDJ28,OUT018,3063.199463813359
FDX44,OUT045,1434.008733764634
FDT20,OUT018,680.4347875651496
FDO44,OUT017,1651.8698636674933
NCX17,OUT049,3858.242243043744
FDY01,OUT017,1928.7852263641485
FDJ12,OUT027,5552.674748933792
DRK35,OUT018,680.4347875651496
FDD47,OUT019,403.5914262669612
NCM53,OUT035,1599.444802303061
FDO45,OUT013,1424.9312685409125
NCM42,OUT010,261.03669772182855
FDE04,OUT046,2986.3774575476273
NCI30,OUT027,6238.3216823246075
FDZ19,OUT013,2818.3307128401893
FDW57,OUT013,2883.351493797282
FDA25,OUT013,1594.654217201318
FDT22,OUT046,899.1168136550233
FDP51,OUT013,1961.5803973486902
FDD48,OUT027,3032.030355820837
FDY39,OUT035,3063.199463813359
FDO48,OUT010,576.4264015588689
FDD23,OUT027,5187.7505073813645
DRN35,OUT027,1071.1344527304818
FDT01,OUT035,3699.7752972920807
FDC20,OUT010,140.73194177787911
DRJ35,OUT035,994.7993289096017
FDB32,OUT046,1513.9266899844913
FDL24,OUT046,2818.3307128401893
NCV42,OUT035,1789.333950855094
FDZ46,OUT046,1618.7849704005184
FDC15,OUT013,2496.437873245282
FDD08,OUT019,128.5833874707634
FDY50,OUT049,1467.7469899630253
FDD36,OUT013,1966.9573744598074
FDG57,OUT027,1309.2347562255554
FDL21,OUT018,680.4347875651496
FDN16,OUT027,2629.008370984396
FDJ09,OUT027,1071.1344527304818
FDS01,OUT010,426.4847237862282
FDV33,OUT017,4077.733303193731
DRE12,OUT017,1918.526756124541
FDR07,OUT013,1519.2326751523467
FDP48,OUT010,477.51159797525463
NCB55,OUT035,841.9637174869354
FDQ08,OUT013,956.6339053830565
FDR34,OUT035,3818.5698441490704
FDO33,OUT046,1730.5871495289948
FDP13,OUT045,680.4347875651496
FDX12,OUT049,3873.0129139357455
NCT06,OUT049,2620.334007920539
FDR16,OUT019,556.90961099399
FDE36,OUT046,2568.203460967634
FDZ36,OUT049,3063.199463813359
FDV13,OUT045,1441.4398457810323
NCZ17,OUT035,680.4347875651496
FDU56,OUT045,3063.199463813359
FDM09,OUT035,2803.2533394390894
FDV02,OUT017,2818.3307128401893
FDS34,OUT018,1847.940813605926
FDA11,OUT049,1519.2326751523467
FDP09,OUT017,3713.130925638973
FDB29,OUT027,3032.030355820837
FDT19,OUT017,2818.3307128401893
DRH15,OUT017,680.4347875651496
FDY38,OUT046,3820.4000741667337
FDF14,OUT027,3830.356930340684
FDN48,OUT010,239.86362591412293
FDQ12,OUT013,3819.354904818109
NCJ43,OUT045,2818.3307128401893
FDE17,OUT019,361.64786408386396
FDB05,OUT035,4004.590228846453
FDH10,OUT045,3063.199463813359
NCR06,OUT017,680.4347875651496
FDU32,OUT018,2007.9755727915244
FDD56,OUT049,2818.3307128401893
FDO36,OUT018,3049.2877002062037
FDH16,OUT010,235.31894974431984
FDX10,OUT018,680.4347875651496
FDZ37,OUT017,1441.4398457810323
FDU31,OUT010,555.5020157377206
DRC49,OUT049,2052.1415344370353
FDL15,OUT045,2491.611055563745
FDN32,OUT019,490.74407071128115
DRH59,OUT027,1908.6207970386156
NCU29,OUT049,2487.637368647977
FDR37,OUT019,477.51159797525463
FDS14,OUT018,2514.762481110306
FDU02,OUT027,6060.737001794687
FDJ08,OUT035,3063.199463813359
NCZ06,OUT045,4022.391150245524
FDO31,OUT049,1337.0960562774462
FDH31,OUT018,1561.0207460907704
FDS58,OUT017,2559.809255296654
NCA53,OUT027,1316.7757186289634
FDF50,OUT046,3063.199463813359
NCW42,OUT049,3764.417868027892
NCQ17,OUT045,2499.5703758926306
FDK51,OUT018,3804.4197541917674
NCW41,OUT010,371.16040044636134
NCR29,OUT017,825.7441633646838
FDB08,OUT019,375.4089708284251
FDA40,OUT027,2451.380318212918
FDL14,OUT018,2541.1930577906683
FDB47,OUT046,3588.044791998543
FDO03,OUT035,3813.789205234946
DRK13,OUT019,489.33304561834683
FDX13,OUT010,570.1227998749009
FDF52,OUT046,3063.199463813359
FDT11,OUT013,3063.199463813359
FDB08,OUT013,2559.809255296654
FDQ28,OUT018,2496.437873245282
FDD29,OUT045,4010.3718336932156
NCQ29,OUT027,6284.890708007285
NCO02,OUT013,1053.9528146441558
FDR56,OUT010,505.6930160388127
NCM54,OUT049,2007.9755727915244
FDP51,OUT035,1928.7852263641485
FDT38,OUT013,1408.488645851284
FDZ20,OUT018,3747.519034024044
FDJ53,OUT013,2007.9755727915244
FDX13,OUT049,4006.753120647639
FDP58,OUT035,3735.9214943625952
NCK31,OUT019,129.56665770341743
FDA35,OUT018,2007.9755727915244
FDV37,OUT018,3067.6084157780815
NCO07,OUT027,5552.674748933792
FDA20,OUT045,3063.199463813359
FDZ59,OUT035,2670.0488357530066
NCY17,OUT017,680.4347875651496
FDQ28,OUT035,2491.611055563745
FDV35,OUT017,2496.437873245282
FDQ36,OUT013,680.4347875651496
FDD34,OUT018,2568.203460967634
FDK51,OUT045,4087.0330580128084
FDV31,OUT035,2818.3307128401893
FDR04,OUT035,1519.2326751523467
FDR14,OUT049,825.7441633646838
DRC36,OUT010,427.4786674284709
FDE39,OUT019,266.9196236345759
FDP57,OUT049,1599.444802303061
FDE57,OUT046,2052.1415344370353
NCN18,OUT046,1725.9139929187468
NCQ05,OUT018,2487.637368647977
FDW47,OUT035,2003.67624559735
FDV46,OUT035,2023.4794365220732
NCP29,OUT045,1045.308807576609
FDE09,OUT018,1706.6064539639951
NCU06,OUT027,6160.1923444991535
FDT19,OUT010,427.4786674284709
DRF15,OUT017,2487.637368647977
DRI51,OUT013,2736.503789653704
NCX54,OUT013,1599.444802303061
DRE01,OUT013,3877.4166876503605
NCB07,OUT045,3063.199463813359
FDU50,OUT035,1913.6226669260163
FDG40,OUT035,680.4347875651496
FDW10,OUT018,2818.3307128401893
FDX51,OUT013,3063.199463813359
NCP17,OUT045,1049.6499372600347
FDP21,OUT035,3063.199463813359
FDL04,OUT045,1599.444802303061
FDV23,OUT013,2007.9755727915244
FDF24,OUT046,1337.0960562774462
FDH56,OUT027,3032.030355820837
FDB51,OUT049,984.1703563750721
FDI58,OUT027,2595.6543693246904
FDR20,OUT013,693.7162563560893
FDC51,OUT018,2007.9755727915244
FDB16,OUT027,2451.380318212918
FDE40,OUT049,967.0516704828093
NCM17,OUT035,680.4347875651496
FDU56,OUT035,3063.199463813359
FDS32,OUT019,271.39890789572735
FDX02,OUT049,3787.6458309195527
FDT39,OUT027,3936.5988173221976
FDE35,OUT017,841.9637174869354
NCI42,OUT019,569.4273072820058
DRL23,OUT046,1599.444802303061
FDA10,OUT046,2007.9755727915244
FDA11,OUT013,1519.2326751523467
NCM06,OUT046,2496.437873245282
NCT05,OUT035,4047.954253283685
NCQ02,OUT010,490.74407071128115
NCY06,OUT049,2018.7274757382775
FDY56,OUT035,3791.2645439651296
FDL02,OUT035,1599.444802303061
NCI06,OUT035,2904.8636353808643
FDQ14,OUT045,2487.637368647977
FDQ12,OUT017,3827.1448335818386
FDP36,OUT046,693.7162563560893
FDK21,OUT027,6238.3216823246075
FDO40,OUT045,2487.637368647977
NCK54,OUT019,265.7150476735967
FDY09,OUT018,2878.763672168005
NCW30,OUT049,4060.7589618012626
NCC55,OUT027,1071.1344527304818
FDE58,OUT018,1928.7852263641485
FDR39,OUT013,3063.199463813359
FDU28,OUT049,3063.199463813359
FDH08,OUT017,3827.1448335818386
FDG35,OUT045,2818.3307128401893
FDG22,OUT049,680.4347875651496
FDC34,OUT035,2514.762481110306
FDP15,OUT018,3767.816910801312
FDK34,OUT010,564.3259490664121
FDU45,OUT035,1928.7852263641485
FDQ04,OUT027,1071.1344527304818
FDX22,OUT018,3455.7308146153664
FDB45,OUT017,1594.654217201318
NCH43,OUT027,5552.674748933792
DRE60,OUT046,3787.6458309195527
FDD17,OUT027,6160.1923444991535
NCM54,OUT017,2013.3435327877937
NCH55,OUT013,2013.3435327877937
NCT06,OUT017,2568.203460967634
FDA48,OUT027,5692.883025825589
FDY58,OUT027,6129.512149365526
FDO25,OUT045,3699.7752972920807
FDN50,OUT045,1519.2326751523467
FDH35,OUT035,2568.203460967634
FDK09,OUT045,3813.789205234946
FDO16,OUT013,1379.9234433628503
FDW11,OUT045,1053.9528146441558
FDU47,OUT027,3423.178575963878
NCQ42,OUT010,266.52615286461446
FDK55,OUT027,2549.7436289219463
FDN08,OUT049,1928.7852263641485
FDT57,OUT045,3871.4186101772007
FDJ12,OUT018,3387.5336371754606
DRL59,OUT017,742.3508473745417
NCN53,OUT046,680.4347875651496
FDO51,OUT010,128.5833874707634
FDK56,OUT017,3063.199463813359
FDY12,OUT035,759.7496772773354
FDU15,OUT035,680.4347875651496
FDQ19,OUT046,3873.0129139357455
DRF15,OUT045,2491.611055563745
DRE25,OUT019,237.88560546038053
FDK57,OUT018,1982.8832035734058
FDD33,OUT010,564.3259490664121
FDR34,OUT027,6149.729747151331
FDU04,OUT045,2007.9755727915244
FDE35,OUT019,142.10724067094844
NCD31,OUT035,2568.203460967634
FDJ56,OUT035,1545.5983629864838
